,0
167,-7.940000057220459
168,-8.34000015258789
169,-8.119999885559082
170,-8.119999885559082
171,-9.90999984741211
172,-6.309999942779541
173,-9.220000267028809
174,-7.940000057220459
175,-6.309999942779541
176,-9.90999984741211
177,-9.220000267028809
178,-6.309999942779541
179,-7.940000057220459
180,-6.309999942779541
181,-10.039999961853027
182,-9.220000267028809
183,-8.34000015258789
184,-6.309999942779541
185,-6.309999942779541
186,-6.309999942779541
187,-9.90999984741211
188,-6.309999942779541
189,-7.940000057220459
190,-6.309999942779541
191,-8.34000015258789
192,-9.220000267028809
193,-7.940000057220459
194,-8.34000015258789
195,-6.309999942779541
196,-9.220000267028809
197,-7.940000057220459
198,-8.34000015258789
199,-9.979999542236328
200,-10.859999656677246
201,-8.34000015258789
202,-8.34000015258789
203,-8.34000015258789
204,-8.119999885559082
205,-8.34000015258789
206,-6.309999942779541
207,-7.940000057220459
208,-8.34000015258789
209,-8.34000015258789
210,-6.309999942779541
211,-8.34000015258789
212,-10.039999961853027
213,-6.309999942779541
214,-6.309999942779541
215,-10.039999961853027
216,-8.34000015258789
217,-6.309999942779541
218,-9.90999984741211
219,-6.309999942779541
220,-6.309999942779541
221,-9.90999984741211
222,-11.550000190734863
223,-10.670000076293945
224,-6.309999942779541
225,-6.309999942779541
226,-9.90999984741211
227,-7.940000057220459
228,-9.979999542236328
229,-6.309999942779541
230,-6.309999942779541
231,-6.309999942779541
232,-7.940000057220459
233,-8.34000015258789
234,-6.309999942779541
235,-6.309999942779541
236,-6.309999942779541
237,-6.309999942779541
238,-7.940000057220459
239,-6.309999942779541
240,-6.309999942779541
241,-6.309999942779541
242,-10.039999961853027
243,-10.670000076293945
244,-6.309999942779541
245,-6.309999942779541
246,-6.309999942779541
247,-7.940000057220459
248,-9.979999542236328
249,-8.119999885559082
250,-11.369999885559082
251,-10.039999961853027
252,-8.34000015258789
253,-6.309999942779541
254,-6.309999942779541
255,-6.309999942779541
256,-6.309999942779541
257,-8.34000015258789
258,-7.940000057220459
259,-6.309999942779541
260,-8.119999885559082
261,-8.34000015258789
262,-6.309999942779541
263,-8.34000015258789
264,-10.039999961853027
265,-8.119999885559082
266,-10.670000076293945
267,-8.34000015258789
268,-6.309999942779541
269,-6.309999942779541
270,-9.90999984741211
271,-7.940000057220459
272,-8.34000015258789
273,-10.859999656677246
274,-8.949999809265137
275,-8.34000015258789
276,-10.039999961853027
277,-6.309999942779541
278,-6.309999942779541
279,-6.309999942779541
280,-10.039999961853027
281,-6.309999942779541
282,-6.309999942779541
283,-6.309999942779541
284,-6.309999942779541
285,-8.119999885559082
286,-11.369999885559082
287,-8.34000015258789
288,-9.979999542236328
289,-9.90999984741211
290,-6.309999942779541
291,-7.940000057220459
292,-7.940000057220459
293,-6.309999942779541
294,-6.309999942779541
295,-6.309999942779541
296,-11.550000190734863
297,-7.940000057220459
298,-8.34000015258789
299,-9.220000267028809
300,-6.309999942779541
301,-6.309999942779541
302,-7.940000057220459
303,-8.119999885559082
304,-10.039999961853027
305,-10.039999961853027
306,-8.34000015258789
307,-10.039999961853027
308,-8.34000015258789
309,-9.220000267028809
310,-6.309999942779541
311,-7.940000057220459
312,-6.309999942779541
313,-10.670000076293945
314,-9.979999542236328
315,-6.309999942779541
316,-8.34000015258789
317,-6.309999942779541
318,-8.119999885559082
319,-6.309999942779541
320,-6.309999942779541
321,-6.309999942779541
322,-10.670000076293945
323,-6.309999942779541
324,-6.309999942779541
325,-6.309999942779541
326,-6.309999942779541
327,-7.940000057220459
328,-6.309999942779541
329,-8.34000015258789
330,-6.309999942779541
331,-6.309999942779541
332,-9.979999542236328
333,-6.309999942779541
334,-6.309999942779541
335,-6.309999942779541
336,-9.979999542236328
337,-10.670000076293945
338,-10.039999961853027
339,-7.940000057220459
340,-7.940000057220459
341,-7.940000057220459
342,-7.940000057220459
343,-8.119999885559082
344,-6.309999942779541
345,-9.220000267028809
346,-8.34000015258789
347,-7.940000057220459
348,-8.34000015258789
349,-10.039999961853027
350,-8.34000015258789
351,-6.309999942779541
352,-6.309999942779541
353,-6.309999942779541
354,-8.34000015258789
355,-9.220000267028809
356,-7.940000057220459
357,-8.34000015258789
358,-6.309999942779541
359,-8.119999885559082
360,-8.34000015258789
361,-8.119999885559082
362,-10.670000076293945
363,-11.369999885559082
364,-6.309999942779541
365,-6.309999942779541
366,-6.309999942779541
367,-10.039999961853027
368,-8.119999885559082
369,-8.34000015258789
370,-8.34000015258789
371,-9.90999984741211
372,-7.940000057220459
373,-6.309999942779541
374,-6.309999942779541
375,-8.34000015258789
376,-7.940000057220459
377,-7.940000057220459
378,-6.309999942779541
379,-11.369999885559082
380,-6.309999942779541
381,-8.34000015258789
382,-7.940000057220459
383,-7.940000057220459
384,-6.309999942779541
385,-7.940000057220459
386,-6.309999942779541
387,-6.309999942779541
388,-6.309999942779541
389,-6.309999942779541
390,-7.940000057220459
391,-6.309999942779541
392,-8.34000015258789
393,-10.039999961853027
394,-8.34000015258789
395,-6.309999942779541
396,-6.309999942779541
397,-6.309999942779541
398,-6.309999942779541
399,-6.309999942779541
400,-10.039999961853027
401,-8.119999885559082
402,-10.039999961853027
403,-7.940000057220459
404,-6.309999942779541
405,-6.309999942779541
406,-6.309999942779541
407,-7.940000057220459
408,-8.34000015258789
409,-7.940000057220459
410,-6.309999942779541
411,-6.309999942779541
412,-8.34000015258789
413,-7.940000057220459
414,-6.309999942779541
415,-8.34000015258789
416,-6.309999942779541
417,-6.309999942779541
418,-7.940000057220459
419,-6.309999942779541
420,-8.119999885559082
421,-6.309999942779541
422,-9.90999984741211
423,-10.039999961853027
424,-6.309999942779541
425,-6.309999942779541
426,-7.940000057220459
427,-7.940000057220459
428,-6.309999942779541
429,-8.34000015258789
430,-6.309999942779541
431,-6.309999942779541
432,-7.940000057220459
433,-7.940000057220459
434,-9.220000267028809
435,-10.670000076293945
436,-9.90999984741211
437,-10.670000076293945
438,-9.220000267028809
439,-7.940000057220459
440,-10.039999961853027
441,-7.940000057220459
442,-9.220000267028809
443,-6.309999942779541
444,-6.309999942779541
445,-6.309999942779541
446,-9.90999984741211
447,-6.309999942779541
448,-7.940000057220459
449,-8.34000015258789
450,-6.309999942779541
451,-6.309999942779541
452,-9.220000267028809
453,-7.940000057220459
454,-6.309999942779541
455,-6.309999942779541
456,-6.309999942779541
457,-7.940000057220459
458,-8.119999885559082
459,-8.119999885559082
460,-11.369999885559082
461,-10.039999961853027
462,-6.309999942779541
463,-8.34000015258789
464,-8.34000015258789
465,-7.940000057220459
466,-7.940000057220459
467,-10.039999961853027
468,-8.34000015258789
469,-6.309999942779541
470,-6.309999942779541
471,-7.940000057220459
472,-7.940000057220459
473,-6.309999942779541
474,-6.309999942779541
475,-6.309999942779541
476,-6.309999942779541
477,-7.940000057220459
478,-10.859999656677246
479,-6.309999942779541
480,-6.309999942779541
481,-10.039999961853027
482,-8.119999885559082
483,-10.859999656677246
484,-8.34000015258789
485,-6.309999942779541
486,-6.309999942779541
487,-8.119999885559082
488,-10.039999961853027
489,-8.34000015258789
490,-6.309999942779541
491,-7.940000057220459
492,-8.34000015258789
493,-7.940000057220459
494,-10.039999961853027
495,-6.309999942779541
496,-6.309999942779541
497,-6.309999942779541
498,-6.309999942779541
499,-7.940000057220459
500,-8.34000015258789
501,-6.309999942779541
502,-8.119999885559082
503,-7.940000057220459
504,-7.940000057220459
505,-6.309999942779541
506,-6.309999942779541
507,-7.940000057220459
508,-8.34000015258789
509,-6.309999942779541
510,-9.90999984741211
511,-8.949999809265137
512,-6.309999942779541
513,-9.220000267028809
514,-6.309999942779541
515,-7.940000057220459
516,-7.940000057220459
517,-6.309999942779541
518,-6.309999942779541
519,-11.369999885559082
520,-7.940000057220459
521,-10.670000076293945
522,-8.34000015258789
523,-10.039999961853027
524,-10.039999961853027
525,-6.309999942779541
526,-6.309999942779541
527,-7.940000057220459
528,-8.949999809265137
529,-6.309999942779541
530,-6.309999942779541
531,-6.309999942779541
532,-8.949999809265137
533,-10.039999961853027
534,-6.309999942779541
535,-7.940000057220459
536,-6.309999942779541
537,-8.34000015258789
538,-6.309999942779541
539,-6.309999942779541
540,-7.940000057220459
541,-9.220000267028809
542,-7.940000057220459
543,-9.979999542236328
544,-9.979999542236328
545,-7.940000057220459
546,-6.309999942779541
547,-10.859999656677246
548,-10.039999961853027
549,-10.670000076293945
550,-11.550000190734863
551,-6.309999942779541
552,-7.940000057220459
553,-6.309999942779541
554,-6.309999942779541
555,-9.220000267028809
556,-8.34000015258789
557,-8.949999809265137
558,-8.34000015258789
559,-9.979999542236328
560,-10.039999961853027
561,-11.369999885559082
562,-9.90999984741211
563,-9.90999984741211
564,-6.309999942779541
565,-8.34000015258789
566,-9.979999542236328
567,-6.309999942779541
568,-6.309999942779541
569,-6.309999942779541
570,-6.309999942779541
571,-7.940000057220459
572,-7.940000057220459
573,-7.940000057220459
574,-8.119999885559082
575,-6.309999942779541
576,-10.039999961853027
577,-7.940000057220459
578,-10.039999961853027
579,-6.309999942779541
580,-8.34000015258789
581,-6.309999942779541
582,-9.220000267028809
583,-8.34000015258789
584,-9.90999984741211
585,-10.670000076293945
586,-10.039999961853027
587,-9.90999984741211
588,-7.940000057220459
589,-9.979999542236328
590,-6.309999942779541
591,-7.940000057220459
592,-8.34000015258789
593,-8.34000015258789
594,-7.940000057220459
595,-9.90999984741211
596,-8.119999885559082
597,-10.039999961853027
598,-9.220000267028809
599,-10.039999961853027
600,-9.90999984741211
601,-6.309999942779541
602,-6.309999942779541
603,-10.039999961853027
604,-6.309999942779541
605,-10.039999961853027
606,-6.309999942779541
607,-6.309999942779541
608,-9.220000267028809
609,-9.220000267028809
610,-8.949999809265137
611,-11.550000190734863
612,-8.34000015258789
613,-6.309999942779541
614,-6.309999942779541
615,-6.309999942779541
616,-8.34000015258789
617,-7.940000057220459
618,-6.309999942779541
619,-6.309999942779541
620,-6.309999942779541
621,-6.309999942779541
622,-9.220000267028809
623,-7.940000057220459
624,-6.309999942779541
625,-8.34000015258789
626,-8.949999809265137
627,-7.940000057220459
628,-9.90999984741211
629,-6.309999942779541
630,-11.369999885559082
631,-6.309999942779541
632,-10.039999961853027
633,-8.34000015258789
634,-9.220000267028809
635,-8.949999809265137
636,-10.039999961853027
637,-8.949999809265137
638,-7.940000057220459
639,-9.90999984741211
640,-8.949999809265137
641,-8.34000015258789
642,-9.220000267028809
643,-10.670000076293945
644,-6.309999942779541
645,-8.34000015258789
646,-7.940000057220459
647,-6.309999942779541
648,-6.309999942779541
649,-7.940000057220459
650,-7.940000057220459
651,-9.220000267028809
652,-7.940000057220459
653,-8.34000015258789
654,-7.940000057220459
655,-10.039999961853027
656,-6.309999942779541
657,-6.309999942779541
658,-6.309999942779541
659,-6.309999942779541
660,-10.039999961853027
661,-9.90999984741211
662,-8.119999885559082
663,-6.309999942779541
664,-6.309999942779541
665,-8.34000015258789
666,-10.039999961853027
667,-6.309999942779541
668,-6.309999942779541
669,-8.34000015258789
670,-6.309999942779541
671,-6.309999942779541
672,-8.949999809265137
673,-10.039999961853027
674,-10.670000076293945
675,-8.949999809265137
676,-10.039999961853027
677,-8.34000015258789
678,-6.309999942779541
679,-7.940000057220459
680,-8.34000015258789
681,-6.309999942779541
682,-10.039999961853027
683,-11.369999885559082
684,-9.979999542236328
685,-9.90999984741211
686,-8.119999885559082
687,-8.34000015258789
688,-10.039999961853027
689,-8.34000015258789
690,-10.039999961853027
691,-10.039999961853027
692,-10.670000076293945
693,-9.220000267028809
694,-9.220000267028809
695,-9.979999542236328
696,-7.940000057220459
697,-7.940000057220459
698,-6.309999942779541
699,-6.309999942779541
700,-9.90999984741211
701,-6.309999942779541
702,-6.309999942779541
703,-10.039999961853027
704,-6.309999942779541
705,-9.220000267028809
706,-7.940000057220459
707,-7.940000057220459
708,-6.309999942779541
709,-8.34000015258789
710,-10.039999961853027
711,-9.90999984741211
712,-6.309999942779541
713,-10.039999961853027
714,-7.940000057220459
715,-9.220000267028809
716,-8.119999885559082
717,-9.979999542236328
718,-7.940000057220459
719,-6.309999942779541
720,-6.309999942779541
721,-6.309999942779541
722,-7.940000057220459
723,-6.309999942779541
724,-6.309999942779541
725,-7.940000057220459
726,-8.34000015258789
727,-10.039999961853027
728,-9.90999984741211
729,-7.940000057220459
730,-6.309999942779541
731,-7.940000057220459
732,-9.90999984741211
733,-9.220000267028809
734,-6.309999942779541
735,-6.309999942779541
736,-8.34000015258789
737,-6.309999942779541
738,-6.309999942779541
739,-6.309999942779541
740,-6.309999942779541
741,-7.940000057220459
742,-10.039999961853027
743,-6.309999942779541
744,-6.309999942779541
745,-6.309999942779541
746,-6.309999942779541
747,-10.859999656677246
748,-9.90999984741211
749,-6.309999942779541
750,-6.309999942779541
751,-6.309999942779541
752,-10.039999961853027
753,-8.34000015258789
754,-8.34000015258789
755,-6.309999942779541
756,-7.940000057220459
757,-6.309999942779541
758,-7.940000057220459
759,-6.309999942779541
760,-7.940000057220459
761,-8.119999885559082
762,-9.90999984741211
763,-10.039999961853027
764,-8.119999885559082
765,-11.550000190734863
766,-9.90999984741211
767,-8.34000015258789
768,-8.949999809265137
769,-10.670000076293945
770,-7.940000057220459
771,-9.90999984741211
772,-9.979999542236328
773,-8.949999809265137
774,-6.309999942779541
775,-9.90999984741211
776,-9.979999542236328
777,-6.309999942779541
778,-6.309999942779541
779,-6.309999942779541
780,-7.940000057220459
781,-6.309999942779541
782,-6.309999942779541
783,-6.309999942779541
784,-7.940000057220459
785,-9.220000267028809
786,-9.979999542236328
787,-8.949999809265137
788,-8.34000015258789
789,-6.309999942779541
790,-8.34000015258789
791,-6.309999942779541
792,-11.550000190734863
793,-6.309999942779541
794,-11.369999885559082
795,-6.309999942779541
796,-8.34000015258789
797,-6.309999942779541
798,-10.670000076293945
799,-6.309999942779541
800,-7.940000057220459
801,-6.309999942779541
802,-6.309999942779541
803,-9.220000267028809
804,-10.670000076293945
805,-7.940000057220459
806,-9.90999984741211
807,-6.309999942779541
808,-9.90999984741211
809,-8.119999885559082
810,-7.940000057220459
811,-6.309999942779541
812,-8.34000015258789
813,-8.34000015258789
814,-10.039999961853027
815,-10.039999961853027
816,-7.940000057220459
817,-7.940000057220459
818,-10.670000076293945
819,-6.309999942779541
820,-6.309999942779541
821,-6.309999942779541
822,-6.309999942779541
823,-7.940000057220459
824,-7.940000057220459
825,-9.979999542236328
826,-7.940000057220459
827,-11.369999885559082
828,-8.949999809265137
829,-8.34000015258789
830,-10.039999961853027
831,-8.34000015258789
832,-9.90999984741211
833,-7.940000057220459
834,-6.309999942779541
835,-11.369999885559082
836,-10.039999961853027
837,-9.220000267028809
838,-6.309999942779541
839,-10.039999961853027
840,-6.309999942779541
841,-6.309999942779541
842,-7.940000057220459
843,-9.979999542236328
844,-6.309999942779541
845,-6.309999942779541
846,-6.309999942779541
847,-6.309999942779541
848,-7.940000057220459
849,-9.979999542236328
850,-7.940000057220459
851,-8.34000015258789
852,-9.220000267028809
853,-11.369999885559082
854,-6.309999942779541
855,-6.309999942779541
856,-6.309999942779541
857,-10.039999961853027
858,-7.940000057220459
859,-11.550000190734863
860,-6.309999942779541
861,-6.309999942779541
862,-6.309999942779541
863,-8.34000015258789
864,-7.940000057220459
865,-11.369999885559082
866,-9.220000267028809
867,-6.309999942779541
868,-9.90999984741211
869,-7.940000057220459
870,-10.039999961853027
871,-8.34000015258789
872,-8.34000015258789
873,-6.309999942779541
874,-6.309999942779541
875,-8.34000015258789
876,-9.220000267028809
877,-8.34000015258789
878,-7.940000057220459
879,-8.34000015258789
880,-6.309999942779541
881,-6.309999942779541
882,-6.309999942779541
883,-6.309999942779541
884,-6.309999942779541
885,-6.309999942779541
886,-6.309999942779541
887,-6.309999942779541
888,-8.119999885559082
889,-9.220000267028809
890,-7.940000057220459
891,-7.940000057220459
892,-6.309999942779541
893,-6.309999942779541
894,-6.309999942779541
895,-7.940000057220459
896,-10.859999656677246
897,-8.34000015258789
898,-7.940000057220459
899,-6.309999942779541
900,-6.309999942779541
901,-8.34000015258789
902,-11.369999885559082
903,-8.34000015258789
904,-6.309999942779541
905,-8.119999885559082
906,-8.119999885559082
907,-8.34000015258789
908,-8.34000015258789
909,-8.34000015258789
910,-10.670000076293945
911,-7.940000057220459
912,-11.720000267028809
913,-9.220000267028809
914,-6.309999942779541
915,-8.34000015258789
916,-8.34000015258789
917,-8.119999885559082
918,-9.90999984741211
919,-6.309999942779541
920,-7.940000057220459
921,-10.039999961853027
922,-9.220000267028809
923,-6.309999942779541
924,-6.309999942779541
925,-10.039999961853027
926,-8.119999885559082
927,-7.940000057220459
928,-6.309999942779541
929,-6.309999942779541
930,-6.309999942779541
931,-6.309999942779541
932,-8.119999885559082
933,-8.34000015258789
934,-9.979999542236328
935,-6.309999942779541
936,-6.309999942779541
937,-9.220000267028809
938,-8.34000015258789
939,-6.309999942779541
940,-6.309999942779541
941,-10.039999961853027
942,-6.309999942779541
943,-6.309999942779541
944,-6.309999942779541
945,-6.309999942779541
946,-10.039999961853027
947,-10.039999961853027
948,-8.119999885559082
949,-8.119999885559082
950,-8.119999885559082
951,-7.940000057220459
952,-9.979999542236328
953,-10.039999961853027
954,-9.979999542236328
955,-6.309999942779541
956,-6.309999942779541
957,-8.949999809265137
958,-8.119999885559082
959,-8.34000015258789
960,-10.039999961853027
961,-9.220000267028809
962,-7.940000057220459
963,-7.940000057220459
964,-8.34000015258789
965,-7.940000057220459
966,-6.309999942779541
967,-6.309999942779541
968,-6.309999942779541
969,-8.34000015258789
970,-6.309999942779541
971,-9.220000267028809
972,-9.220000267028809
973,-8.119999885559082
974,-6.309999942779541
975,-7.940000057220459
976,-7.940000057220459
977,-8.119999885559082
978,-6.309999942779541
979,-6.309999942779541
980,-8.34000015258789
981,-6.309999942779541
982,-7.940000057220459
983,-10.039999961853027
984,-9.220000267028809
985,-6.309999942779541
986,-7.940000057220459
987,-6.309999942779541
988,-8.119999885559082
989,-8.34000015258789
990,-8.34000015258789
991,-8.34000015258789
992,-6.309999942779541
993,-6.309999942779541
994,-7.940000057220459
995,-6.309999942779541
996,-8.34000015258789
997,-8.119999885559082
998,-8.34000015258789
999,-6.309999942779541
