0,-266227.40625
10,-268112.65625
20,-190017.625
30,-134462.390625
40,-120000.3125
50,-119502.5234375
60,-119728.2890625
70,-120263.7421875
80,-120465.21875
90,-120218.3515625
100,-120366.1796875
